movieId,title,genres
8637,Mission Kashmir (2000),Action|Drama|Thriller            
8639,Hum To Mohabbat Karega (2000),Action|Comedy|Romance            
8642,Pandavas: The Five Warriors (2000),Animation|Action|Drama            
8643,Dhaai Akshar Prem Ke (2000),Drama|Romance            
8646,Dulhan Hum Le Jayenge (2000),Comedy|Drama|Romance            
8647,Shikari (2000),Crime|Drama|Thriller            
8648,Aaj Ka Nanha Farishta (2000),Action|Crime|Thriller            
8653,Fiza (2000),Action|Crime|Drama            
8654,Nidaan (2000),Drama|Romance            
8656,Sultaan (2000),Action|Drama            
8659,Bhayanak Maut (2000),Horror
8663,Tapish (2000),Drama
8666,Aaghaaz (2000),Action|Crime|Drama            
8667,Ek Ajooba (2000),Family
8669,Har Dil Jo Pyar Karega... (2000),Comedy|Drama|Musical            
8670,Jungle (2000),Action|Adventure|Romance            
8677,Aaj Ka Ravan (2000),Action|Crime            
8680,Bhoot Raaj (2000),Horror
8681,Kaali Topi Lal Rumaal (2000),Action|Crime|Drama            
8683,Glamour Girl (2000),Crime
8686,Champion (2000),Action|Comedy|Drama            
8687,Jis Desh Mein Ganga Rehta Hain (2000),Comedy|Crime|Drama            
8688,Badal (2000),Action|Crime|Drama            
8689,Khauff (2000),Action|Crime|Drama            
8690,Mere Aagosh Mein (2000),Thriller
8691,Raja Ko Rani Se Pyar Ho Gaya (2000),Comedy|Musical|Romance            
8692,Justice Chowdhary (2000),Action
8693,Kaho Naa... Pyaar Hai (2000),Action|Musical|Romance            
8695,Pukar (2000),Action|Drama|Romance            
8705,Beti No. 1 (2000),Comedy|Drama|Family            
8715,Tarkieb (2000),Mystery|Thriller            
8718,Refugee (2000),Drama|Musical|Romance            
8719,Tera Jadoo Chal Gayaa (2000),Musical|Romance            
8722,Dum: Man Of Power (2000),Action
8724,Raat Ki Baat (2000),Crime
8727,Mansoor Miyanar Ghora (2000),Drama
8728,Anjaane (2000),Drama
8729,Karobaar: The Business of Love (2000),Drama|Romance            
8732,Sabse Bada Be-Imaan (2000),Action
8733,Anokha Moti (2000),Drama|Family            
8735,Raju Chacha (2000),Action|Comedy|Drama            
8736,Dhadkan (2000),Drama|Romance            
8738,American Desi (2001),Comedy|Drama|Romance            
8740,Rowdy Cheetah (2001),Action
8741,Dal: The Gang (2001),Action
8743,Pyaar Tune Kya Kiya... (2001),Drama|Romance|Thriller            
8750,Gumnam Hai Koi (2001),Thriller
8751,Yaadein... (2001),Musical|Drama|Romance            
8752,Aaj Ka Gunda (2001),Action|Thriller            
8755,Jungle Ki Sherni (2001),Action|Adventure|Drama            
8756,Moksha: Salvation (2001),Crime|Drama|Thriller            
8757,Qatil Haseeno Ka (2001),Crime
8758,Rehnaa Hai Terre Dil Mein (2001),Musical|Romance            
8761,Ehsaas: The Feeling (2001),Drama|Romance            
8763,Kama Sundari (2001),Thriller
8764,Indian (2001),Action|Crime|Drama            
8768,Boond (2001),Action|Crime|Drama            
8770,Aks (2001),Action|Crime|Horror            
8774,Ashoka the Great (2001),Action|Biography|Drama            
8775,Kasam Tere Pyar Ki (2001),Romance
8776,Is Pyaar Ko Kya Naam Doon (2001),Comedy
8777,Dattak (2001),Drama
8778,Meri Pyaari Bahania Banegi Dulhania (2001),Family
8781,Yeh Teraa Ghar Yeh Meraa Ghar (2001),Comedy|Drama            
8784,Officer (2001),Action|Crime|Drama            
8792,Josh-E-Jawaani (2001),Romance
8794,Veer Savarkar (2001),Biography|Drama            
8800,Kasoor (2001),Drama|Mystery|Thriller            
8801,Baaja (2001),Family
8802,Chandni Bar (2001),Crime|Drama            
8804,Devi Durga Shakti (2001),Fantasy
8806,Uljhan (2001),Drama
8809,Meri Adaalat (2001),Action
8812,Jaan Likhu Janam Likhu (2001),Music|Romance            
8813,Eduruleni Manishi (2001),Comedy|Drama            
8814,Paagalpan (2001),Romance
8816,Jagira (2001),Action|Crime|Drama            
8820,Pyaar Ishq Aur Mohabbat (2001),Drama|Musical|Romance            
8823,Arjun Devaa (2001),Action|Crime|Musical            
8826,Jodi No. 1 (2001),Comedy|Romance            
8827,Inteqam (2001),Comedy|Crime            
8830,Gadar: Ek Prem Katha (2001),Action|Drama|Romance            
8832,Khatron Ke Khiladi (2001),Action
8833,Style (2001),Comedy|Musical|Mystery            
8836,Love Ke Liye Kuch Bhi Karega (2001),Comedy|Crime|Romance            
8837,Hum Ho Gaye Aap Ke (2001),Drama|Musical|Romance            
8838,Nayak: The Real Hero (2001),Action|Drama|Thriller            
8840,Ittefaq (2001),Action|Comedy|Drama            
8846,Dil Ne Phir Yaad Kiya (2001),Drama|Musical|Romance            
8849,Daman: A Victim of Marital Violence (2001),Drama
8851,Bhagawat Ek Jung (2001),Action
8852,Zubeidaa (2001),Biography|Drama|History            
8854,Grahan (2001),Crime|Drama            
8856,Galiyon Ka Badshah (2001),Action|Thriller            
8857,Ek Aur Jung (2001),Action
8859,Yeh Raaste Hain Pyaar Ke (2001),Action|Drama|Romance            
8862,Monsoon Wedding (2001),Comedy|Drama|Romance            
8863,Mujhe Meri Biwi Se Bachaao (2001),Comedy|Musical|Family            
8864,Albela (2001),Comedy|Drama|Romance            
8866,Yeh Zindagi Ka Safar (2001),Drama|Romance            
8871,Vatsyayana Kamasutra (2001),Thriller
8877,Lajja (2001),Action|Crime|Drama            
8879,Yeh Hai Pyar Ka Mausam (2001),Crime
8880,Tum Bin...: Love Will Find a Way (2001),Drama|Romance            
8882,Farz (2001),Action|Thriller            
8884,Zahreela (2001),Action
8885,Kyo Kii... Main Jhuth Nahin Bolta (2001),Action|Comedy|Drama            
8887,Shirdi Sai Baba (2001),Drama|Mystery            
8891,Love You Hamesha (2001),Romance
8892,Ek Lootera (2001),Action
8898,Rahul (2001),Drama
8901,Chhupa Rustam: A Musical Thriller (2001),Drama|Musical|Romance            
8903,Master (2001),Action
8904,Aamdani Atthanni Kharcha Rupaiya (2001),Comedy|Drama|Family            
8906,Tera Mera Saath Rahen (2001),Drama
8908,Bub (Father) (2001),Drama
8910,Bas Itna Sa Khwaab Hai... (2001),Drama|Romance|Thriller            
8911,Deewaanapan (2001),Action|Romance            
8914,Ajnabee (2001),Action|Crime|Drama            
8915,Zakhmi Sherni (2001),Action
8916,Avgat (2001),Action|Crime|Drama            
8918,Tamboo Mein Bamoo (2001),Drama
8922,Bhooka Sher (2001),Action
8923,Gumnam Qatil (2001),Horror
8926,The Warrior (2001),Adventure|Drama            
8927,Kasam (2001),Action|Drama            
8928,Aashiq (2001),Action|Drama|Romance            
8935,Husn Ke Lootere (2001),Action
8938,Censor (2001),Drama
8940,Tere Liye (2001),Drama|Family|Musical            
8942,Pyaar Zindagi Hai (2001),Drama|Romance|Thriller            
8946,Bindiya Mange Bandook (2001),Action
8949,Bengal Tiger (2001),Action|Crime            
8950,Lagaan: Once Upon a Time in India (2001),Drama|Musical|Sport            
8952,Ek Rishtaa: The Bond of Love (2001),Drama|Family            
8960,Bhago Boot (2001),Family
8963,Dil Chahta Hai (2001),Comedy|Drama|Romance            
8965,Bhairav (2001),Action
8968,Hadh: Life on the Edge of Death (2001),Action|Crime|Drama            
8969,Mitti (2001),Action|Drama            
8971,Mahakali Ka Insaaf (2001),Drama
8974,Kabhi Khushi Kabhie Gham... (2001),Drama|Musical|Romance            
8975,Jeetenge Hum (2001),Action
8976,Aage Maut Peeche Maut (2001),Horror
8977,Jai Ganesh Deva (2001),Fantasy
8981,Mujhe Kucch Kehna Hai (2001),Drama|Romance            
8982,Chori Chori Chupke Chupke (2001),Comedy|Drama|Musical            
8984,Kuch Khatti Kuch Meethi (2001),Comedy|Drama|Romance            
8985,Little John (2001),Action|Fantasy|Musical            
8990,Taandav: Tune of Taandav (2001),Musical
8992,One 2 Ka 4 (2001),Action|Comedy|Crime            
8993,Inth Ka Jawab Patthar (2002),Musical|Action            
8994,Aap Mujhe Achche Lagne Lage (2002),Action|Drama|Romance            
8995,Filhaal... (2002),Drama|Romance            
8996,Hum Tumhare Hain Sanam (2002),Drama|Romance            
8997,Taqdeer Ka Sikander (2002),Action
8998,Gautam Govinda (2002),Action
8999,Zindagi Khoobsoorat Hai (2002),Drama|Family            
9000,Nishad (2002),Drama
9001,Mawali No.1 (2002),Action
9002,Makdee (2002),Comedy|Family|Fantasy            
9005,Ansh: The Deadly Part (2002),Crime|Drama|Thriller            
9006,Kitne Door... Kitne Paas (2002),Comedy|Romance            
9007,Pyar Ki Dhun (2002),Drama|Romance            
9008,Ab Ke Baras (2002),Action|Romance|Thriller            
9009,Company (2002),Action|Crime|Drama            
9011,Tumko Na Bhool Paayenge (2002),Action|Romance|Thriller            
9015,Guru Mahaaguru (2002),Action|Drama            
9016,Sabse Badhkar Hum (2002),Action
9019,Be-Lagaam (2002),Crime|Thriller            
9020,Jeena Sirf Merre Liye (2002),Comedy|Romance            
9021,Hum Hain Pyaar Mein (2002),Drama|Romance            
9022,Kabhie Tum Kabhie Hum (2002),Comedy|Drama|Family            
9023,Lal Salaam (2002),Musical|Action|Drama            
9024,Bharat Bhagya Vidhata (2002),Action|Adventure|Thriller            
9028,Divine Temple Khajuraho (2002),History
9029,Rishtey (2002),Action|Drama            
9030,Pratha (2002),Action|Drama|Thriller            
9031,Deewangee (2002),Crime|Drama|Mystery            
9037,Saathiya (2002),Drama|Family|Romance            
9038,Karz: The Burden of Truth (2002),Action|Crime|Drama            
9042,Na Tum Jaano Na Hum (2002),Comedy|Drama|Musical            
9043,Daag: The Burning Fire (2002),Action
9045,Shola Bai (2002),Action
9047,Shakthi: The Power (2002),Action|Drama            
9052,Sur: The Melody of Life (2002),Drama|Musical|Romance            
9053,Koi Mere Dil Se Poochhe (2002),Musical|Romance|Thriller            
9055,Om Jai Jagadish (2002),Drama|Musical            
9056,Badhaai Ho Badhaai (2002),Comedy|Drama|Musical            
9057,Kehtaa Hai Dil Baar Baar (2002),Comedy|Drama|Romance            
9058,Kyaa Dil Ne Kahaa (2002),Family|Romance            
9065,Yeh Mohabbat Hai (2002),Action|Romance            
9066,Angaar: The Fire (2002),Action
9068,Shararat (2002),Comedy|Drama|Romance            
9069,Maine Dil Tujhko Diya (2002),Action|Romance            
9071,Dil Hai Tumhaara (2002),Drama|Romance            
9072,Badmaash No.1 (2002),Action
9074,The Truth... Yathharth (2002),Drama
9075,Waah! Tera Kya Kehna (2002),Action|Comedy|Crime            
9076,Dushmani (2002),Action
9077,Tum Se Achcha Kaun Hai (2002),Drama|Musical|Romance            
9078,Gunaah (2002),Crime|Drama|Thriller            
9079,Tarzan's Daughter (2002),Action|Adventure|Musical            
9080,Meri Partigya (2002),Action
9083,Simhadriya Simha (2002),Action|Drama            
9088,Kuch Tum Kaho Kuch Hum Kahein (2002),Action|Drama|Romance            
9089,Akhiyon Se Goli Maare (2002),Comedy|Romance            
9091,Kaante (2002),Action|Crime|Drama            
9092,Encounter: The Killing (2002),Crime|Drama            
9093,Humraaz (2002),Action|Musical|Romance            
9096,Kaaboo (2002),Action
9100,Border Kashmir (2002),Action
9102,Awara Paagal Deewana (2002),Action|Comedy|Crime            
9104,Yeh Kya Ho Raha Hai? (2002),Comedy|Romance            
9106,Yodha the Warrior (2002),Action
9108,King (2002),Action
9110,Kali Salwaar (2002),Drama
9113,Dil Vil Pyar Vyar (2002),Drama|Musical|Romance            
9114,Haathi Ka Anda (2002),Adventure
9116,Jungle Hero (2002),Action|Comedy            
9117,Annarth (2002),Action|Crime|Drama            
9118,Kya Yehi Pyaar Hai (2002),Drama|Romance            
9119,Aakhri Inteqam (2002),Action
9120,Agnivarsha: The Fire and the Rain (2002),Drama|Fantasy|Romance            
9125,Soch (2002),Drama|Mystery|Thriller            
9126,Haan Maine Bhi Pyaar Kiya (2002),Drama|Musical|Romance            
9127,Yeh Dil Aashiqanaa (2002),Action|Romance            
9129,Chalo Ishq Ladaaye (2002),Action|Comedy|Romance            
9131,The Legend of Bhagat Singh (2002),Action|Biography|Drama            
9136,Shaheed-E-Azam (2002),Biography|Drama|History            
9138,Let's Be Friends! (2002),Comedy|Drama|Family            
9140,Yeh Kaisi Mohabbat (2002),Musical|Drama|Romance            
9143,Vadh (2002),Mystery|Thriller            
9146,Bhagat Singh (2002),Drama
9147,Pitaah (2002),Action|Drama            
9148,Junoon (2002),Drama
9152,Chhal (2002),Action|Crime|Drama            
9153,Ghaav: The Wound (2002),Action|Crime|Drama            
9155,Hum Kisi Se Kum Nahin (2002),Action|Comedy|Drama            
9156,Raaz (2002),Drama|Horror|Musical            
9158,Pyaar Diwana Hota Hai (2002),Comedy|Drama|Romance            
9159,45276 (2002),Action|Thriller            
9161,Hindustani Sipahi (2002),Action
9163,Maa Tujhhe Salaam (2002),Action|Drama            
9164,Hathyar: Face to Face with Reality (2002),Action|Crime|Drama            
9166,23rd March 1931: Shaheed (2002),Biography|Drama|History            
9167,Ek Aur Visphot (2002),Crime
9170,Chor Machaaye Shor (2002),Action|Comedy|Crime            
9171,Marshal (2002),Action
9174,Yeh Hai Jalwa (2002),Comedy|Drama|Romance            
9175,Mere Yaar Ki Shaadi Hai (2002),Comedy|Drama|Romance            
9178,Darwaza (2002),Horror
9179,Gangobai (2002),Action
9181,Hum Pyar Tumhi Se Kar Baithe (2002),Musical|Romance            
9182,Kranti (2002),Action|Drama            
9185,Devi Ahilya Bai (2002),Biography|Drama|History            
9190,Aankhen (2002),Crime|Drama|Thriller            
9191,Reshma Aur Sultaan (2002),Action
9195,Duplicate Sholay (2002),Comedy
9196,Pyaasa (2002),Drama|Romance            
9202,Tum Jiyo Hazaron Saal (2002),Romance
9204,Amma (2002),Drama|Crime            
9205,Maseeha (2002),Action|Crime|Drama            
9206,Mulaqaat (2002),Drama|Thriller            
9207,Ek Chhotisi Love Story (2002),Drama
9208,Danger (2002),Crime|Drama|Thriller            
9212,Jaani Dushman: Ek Anokhi Kahani (2002),Action|Fantasy|Thriller            
9213,Choron Ka Chor (2002),Action
9216,Hum Panchi Ek Daal Ke (2003),Adventure|Fantasy            
9217,Saaya (2003),Drama|Fantasy|Mystery            
9218,LOC: Kargil (2003),Drama|History|War            
9220,Sandhya (2003),Thriller
9222,Guru (2003),Action
9225,Neelambari (2003),Drama
9226,Paanch (2003),Crime|Thriller            
9228,Meri Ganga Ki Saugandh (2003),Action
9229,Tujhe Meri Kasam (2003),Romance
9230,Haasil (2003),Crime|Drama|Romance            
9231,Kaise Kahoon Ke... Pyaar Hai (2003),Crime|Romance            
9235,Patth (2003),Drama
9240,Jodi Kya Banayi Wah Wah Ramji (2003),Comedy
9241,Kucch To Hai (2003),Horror|Mystery            
9243,Sabse Badi Ganga Ki Saugandh (2003),Action
9244,Koi... Mil Gaya (2003),Action|Drama|Romance            
9246,Baghban (2003),Drama|Romance            
9247,Yeh Dil (2003),Drama|Romance            
9249,Border Hindustan Ka (2003),Action|Romance            
9251,Diwan (2003),Action
9253,Khel (2003),Action|Crime|Drama            
9255,Yeh Hai Chakkad Bakkad Bumbe Bo (2003),Adventure
9257,Satta (2003),Crime|Drama            
9258,Kal Ho Naa Ho (2003),Comedy|Drama|Musical            
9261,Koi Hai (2003),Drama|Horror            
9263,Miss India: The Mystery (2003),Mystery
9264,Aanch (2003),Drama
9267,Maqbool (2003),Crime|Drama|Thriller            
9268,Aaj Ka Andha Kanoon (2003),Action
9271,Tu Bal Bramhachari Main Hoon Kanya Kunwari (2003),Drama
9272,Baaz: A Bird in Danger (2003),Mystery|Thriller            
9273,Danav (2003),Action|Romance            
9275,Tere Naam (2003),Action|Drama|Romance            
9277,Pyaasi Bhootni (2003),Horror
9279,Maa Santoshi Maa (2003),Drama
9282,Ek Hindustani (2003),Action
9283,Om (2003),Action|Romance            
9284,Pran Jaaye Par Shaan Na Jaaye (2003),Comedy|Drama            
9285,Bhoot Ke Peeche Bhoot (2003),Horror
9286,Kash... Aap Hamare Hote (2003),Family|Musical|Romance            
9287,Dhoop (2003),Drama
9288,Dudes in the 10th Century (2003),Comedy
9289,Dhund: The Fog (2003),Adventure|Horror|Mystery            
9293,Chameli (2003),Drama
9295,Chalte Chalte (2003),Drama|Romance            
9296,Rules: Pyaar Ka Superhit Formula (2003),Comedy|Romance            
9297,Pyaasa Haiwan (2003),Horror
9298,Supari (2003),Action|Crime|Drama            
9301,Ek Alag Mausam (2003),Drama
9305,Hawa (2003),Drama|Horror|Thriller            
9306,Oops! (2003),Comedy|Drama            
9308,Where's the Party Yaar? (2003),Comedy
9309,Raghu More: Bachelor of Hearts (2003),Comedy
9310,Love at Times Square (2003),Drama|Romance            
9313,Humein Tumse Pyar Ho Gaya Chupke Chupke (2003),Drama
9314,Inteha (2003),Action|Drama|Thriller            
9315,Chori Chori (2003),Comedy|Romance|Musical            
9316,Hungama (2003),Comedy|Drama|Romance            
9318,Out of Control (2003),Comedy|Drama|Romance            
9319,Main Hoon Chalbaaz (2003),Action
9320,Chupke Se (2003),Comedy|Musical|Romance            
9322,Jhankaar Beats (2003),Comedy|Music|Romance            
9325,Kagaar: Life on the Edge (2003),Crime|Drama            
9326,Stumped (2003),Comedy|Drama|Sport            
9327,Xcuse Me (2003),Comedy
9329,Baap Ka Baap (2003),Thriller
9330,Footpath (2003),Action|Crime|Drama            
9331,Kaash... Hamara Dil Pagal Na Hota (2003),Comedy
9332,Kuch Naa Kaho (2003),Comedy|Drama|Romance            
9334,Paap (2003),Action|Drama|Romance            
9337,Calcutta Mail (2003),Action|Drama|Mystery            
9338,Darna Mana Hai (2003),Horror
9339,Mumbai Se Aaya Mera Dost (2003),Action|Comedy|Drama            
9340,88 Antop Hill (2003),Mystery|Thriller            
9343,Hazaaron Khwaishein Aisi (2003),Drama
9344,Jajantaram Mamantaram (2003),Action|Adventure|Comedy            
9349,Aapko Pehle Bhi Kahin Dekha Hai (2003),Action|Comedy|Drama            
9350,Dil Pardesi Ho Gayaa (2003),Romance|Drama            
9353,Pyaar Kiya Nahin Jaata.. (2003),Drama|Romance            
9355,3 Deewarein (2003),Crime|Drama            
9356,Khanjar (2003),Action
9357,Bhoot (2003),Horror|Mystery|Thriller            
9358,The Hero: Love Story of a Spy (2003),Action|Adventure|Drama            
9359,Taj Mahal: A Monument of Love (2003),Drama|History|Romance            
9361,Indian Babu (2003),Drama|Romance            
9362,Mudda: The Issue (2003),Drama
9363,It Happens That Way Too: Part II (2003),Comedy|Crime|Drama            
9364,Armaan (2003),Drama|Family|Romance            
9365,Khwahish (2003),Drama|Romance|Musical            
9366,Zameen (2003),Action|Adventure|Thriller            
9367,Joggers' Park (2003),Comedy|Romance            
9368,Pinjar (2003),Drama
9370,Jism (2003),Drama|Romance|Thriller            
9375,Main Prem Ki Diwani Hoon (2003),Comedy|Drama|Musical            
9376,Nayee Padosan (2003),Comedy
9379,Tada (2003),Action
9383,Market (2003),Drama|Musical            
9384,Raja Bhaiya (2003),Comedy|Drama            
9387,Chura Liyaa Hai Tumne (2003),Action|Drama|Mystery            
9388,Dil Ka Rishta (2003),Drama|Musical|Romance            
9389,Anubhav: An Experience (2003),Crime
9393,Kyon? (2003),Crime
9394,Janasheen (2003),Musical|Action|Drama            
9395,Main Madhuri Dixit Banna Chahti Hoon! (2003),Drama|Comedy            
9398,Naag Lok (2003),Fantasy
9399,Raghu Romeo (2003),Comedy|Crime            
9402,Bad Boys (2003),Thriller
9404,Gangaajal (2003),Action|Crime|Drama            
9407,Parwana (2003),Action|Drama|Romance            
9408,Aisaa Kyon (2003),Thriller
9410,Bas Yun Hi (2003),Comedy|Musical|Romance            
9411,Valentine Days (2003),Romance
9417,Munna Bhai M.B.B.S. (2003),Comedy|Drama            
9418,45201 (2003),Action|Crime|Thriller            
9419,Bhayaanak Panjaa (2003),Horror
9420,Hawayein (2003),Drama|Romance            
9421,Ishq Vishk (2003),Comedy|Romance            
9422,Chaalbaaz (2003),Action
9424,Basti (2003),Action|Crime|Drama            
9425,Samay: When Time Strikes (2003),Crime|Mystery|Thriller            
9426,Sssshhh... (2003),Horror|Mystery            
9427,Andaaz (2003),Drama|Musical|Romance            
9429,Matrubhoomi: A Nation Without Women (2003),Drama
9431,Ek Din 24 Ghante (2003),Thriller
9432,Maut Ke Peeche Maut (2003),Horror
9434,Talaash: The Hunt Begins... (2003),Action|Drama|Mystery            
9435,Kahan Ho Tum (2003),Drama|Family            
9436,Qayamat: City Under Threat (2003),Action|Drama|Romance            
9437,Escape from Taliban (2003),Adventure|Drama|Thriller            
9438,Dum (2003),Action|Crime|Drama            
9439,Jaal: The Trap (2003),Action|Drama|Romance            
9441,Stop! (2004),Comedy|Romance            
9442,Krishna Cottage (2004),Horror|Mystery            
9448,Girlfriend (2004),Drama
9449,Dukaan: Pila House (2004),Drama|Romance            
9451,Suno Sasurjee (2004),Action|Comedy|Musical            
9453,Musafir (2004),Action|Crime|Drama            
9454,Ek Hasina Thi (2004),Crime|Drama|Mystery            
9455,Agni Pankh (2004),Action|Drama|Romance            
9457,Ghar Grihasti (2004),Drama|Family            
9459,Bardaasht (2004),Action|Drama|Thriller            
9462,Silence Please... The Dressing Room (2004),Thriller
9464,Hawas (2004),Drama|Romance|Thriller            
9467,Thokar (2004),Action|Drama            
9468,Ishq Qayamat (2004),Thriller
9471,Raincoat (2004),Drama|Romance            
9473,Hum Tum (2004),Comedy|Drama|Romance            
9475,Mujhse Shaadi Karogi (2004),Comedy|Romance            
9476,"Bazaar: Market of Love, Lust and Desire (2004)",Drama
9477,Aabra Ka Daabra (2004),Fantasy
9479,Chota Sipahi (2004),Family
9480,Phir Milenge (2004),Drama
9482,Meri Biwi Ka Jawab Nahin (2004),Action|Comedy|Romance            
9483,Nenunnanu (2004),Action
9487,Kiss Kis Ko (2004),Musical
9493,Ishq Hai Tumse (2004),Romance
9494,Shikaar (2004),Action|Musical|Thriller            
9495,Uuf Kya Jaadoo Mohabbat Hai... (2004),Comedy|Romance            
9496,Alibaba Aur 40 Chor (2004),Action|Adventure|Drama            
9499,Ek Raat Shaitan Ke Saath (2004),Horror
9500,Morning Raga (2004),Drama|Music            
9502,Sheen (2004),Action|Drama            
9503,Aetbaar (2004),Action|Drama|Musical            
9504,Bandhak (2004),Drama
9505,Ek Se Badhkar Ek (2004),Comedy|Thriller            
9507,Ab Tak Chhappan (2004),Action|Crime|Drama            
9508,Kaun Hai Jo Sapno Mein Aaya (2004),Musical
9509,Veer-Zaara (2004),Drama|Family|Musical            
9510,Lakshya (2004),Action|Drama|Romance            
9511,Raton Ki Rani (The Night Queen) (2004),Horror
9513,Taarzan: The Wonder Car (2004),Action|Fantasy|Thriller            
9522,Aankhein: The Third Eye (2004),Action
9523,Kismat (2004),Action|Drama            
9526,30 Days (2004),Horror
9527,Shobhayatra (2004),Comedy|Drama            
9528,Dil Maange More!!! (2004),Musical|Romance            
9530,Jaggu (2004),Action
9533,Plan (2004),Action|Comedy|Crime            
9534,Tauba Tauba (2004),Comedy|Drama            
9535,Dobara (2004),Musical|Drama            
9536,Dev (2004),Drama
9539,Tumsa Nahin Dekha (2004),Musical|Romance            
9541,Yuva (2004),Action|Drama|Thriller            
9543,19 Revolutions (2004),Drama
9547,Inteqam: The Perfect Game (2004),Action|Thriller            
9553,Charas: A Joint Effort (2004),Action|Crime|Thriller            
9554,Man on Mission Fauladi (2004),Action
9556,Prarambh (2004),Drama
9558,Aan: Men at Work (2004),Action|Crime|Drama            
9559,Rok Sako To Rok Lo (2004),Adventure|Musical|Romance            
9560,Shart: The Challenge (2004),Drama|Romance            
9567,Gayab (2004),Drama|Fantasy|Thriller            
9568,Sau Jhooth Ek Sach (2004),Drama|Thriller            
9569,Hatya: The Murder (2004),Action|Crime|Drama            
9571,Meenaxi: Tale of 3 Cities (2004),Drama|Musical|Romance            
9572,Julie (2004),Drama|Romance            
9575,Varnajalam (2004),Action
9576,Naach (2004),Drama|Musical|Romance            
9577,Ab Tumhare Hawale Watan Saathiyo (2004),Action|Drama|War            
9580,Anokha (2004),Drama|Comedy|Romance            
9582,Bhola in Bollywood (2004),Comedy
9583,Rudraksh (2004),Action|Fantasy|Sci-Fi            
9584,Swades (2004),Drama
9585,Vikram Betal (2004),Animation
9586,Police Force: An Inside Story (2004),Action|Crime|Drama            
9588,Madhoshi (2004),Musical|Mystery|Drama            
9591,I - Proud to be an Indian (2004),Action|Crime|Drama            
9592,Mission Mumbai (2004),Action
9596,Hulchul (2004),Action|Comedy|Drama            
9598,Devi Putrudu (2004),Action|Drama|Fantasy            
9599,Thoda Tum Badlo Thoda Hum (2004),Drama|Romance            
9601,Kuch To Gadbad Hai (2004),Comedy
9602,Khalnayak (2004),Action
9604,Mirchi: It's Hot (2004),Crime
9605,Yeh Lamhe Judaai Ke (2004),Drama|Mystery|Romance            
9606,WOH (2004),Crime|Drama|Thriller            
9609,Mysteries Shaque (2004),Thriller
9610,Hava Aney Dey (2004),Drama
9611,Masti (2004),Comedy|Crime|Mystery            
9613,Run (2004),Action|Comedy|Drama            
9614,Pride and Honour (2004),Action|Crime|Drama            
9616,Ho Sakta Hai! (2004),Crime|Horror|Thriller            
9617,Kaam Jwala: The Fire (2004),Drama
9618,Tum: A Dangerous Obsession (2004),Drama|Romance|Thriller            
9619,Khakee (2004),Action|Crime|Drama            
9620,Qatilon Ka Qatil (2004),Action
9625,Jaago (2004),Crime|Drama|Thriller            
9628,Black Friday (2004),Action|Crime|Drama            
9629,Poochho Mere Dil Se (2004),Action|Drama            
9630,Patli Kamar Lambe Baal (2004),Drama
9632,Shaadi Ka Laddoo (2004),Comedy
9633,Ab... Bas! (2004),Romance|Thriller            
9635,Muskaan (2004),Mystery|Romance            
9637,Let's Bring Our Heroes Home (2004),Action|Drama|Thriller            
9643,Insaaf: The Justice (2004),Action|Drama            
9646,Dil Bechara Pyaar Ka Maara (2004),Comedy|Romance            
9648,Paisa Vasool (2004),Action|Comedy|Crime            
9649,Lakeer - Forbidden Lines (2004),Action|Romance            
9650,Main Hoon Khiladiyon Ka Khiladi (2004),Action
9651,Love in Nepal (2004),Drama|Mystery|Romance            
9652,Main Hoon Na (2004),Action|Comedy|Drama            
9661,Murder (2004),Drama|Romance|Thriller            
9663,Dhoom (2004),Action|Crime|Drama            
9665,AK 47 (2004),Action|Thriller            
9668,My Boss Bajrangbali (2004),Action
9669,Kyun! Ho Gaya Na... (2004),Comedy|Drama|Romance            
9671,Asambhav (2004),Action|Adventure|Drama            
9673,Popcorn Khao! Mast Ho Jao (2004),Comedy|Drama|Romance            
9681,Gajendra (2004),Action
9682,Fida (2004),Action|Crime|Drama            
9687,Hum Kaun Hai? (2004),Horror|Drama|Mystery            
9688,Shukriya: Till Death Do Us Apart (2004),Musical|Drama|Family            
9692,Woh Tera Naam Tha (2004),Romance
9693,Rakht (2004),Horror|Thriller            
9695,School (2004),Drama
9696,Vaastu Shastra (2004),Horror|Mystery            
9698,Aitraaz (2004),Drama|Romance|Thriller            
9699,Dil Ne Jise Apna Kaha (2004),Drama|Romance            
9700,"Chot [Aaj Isko, Kal Tereko] (2004)",Musical|Action|Crime            
9701,Garam Dukaan (2004),Thriller
9702,Wajahh: A Reason to Kill (2004),Thriller
9703,"U, Bomsi N Me (2005)",Comedy
9704,Mazaa Mazaa (2005),Romance
9705,Lucky: No Time for Love (2005),Musical|Drama|Romance            
9706,Chand Sa Roshan Chehra (2005),Romance
9708,D' (2005),Crime|Drama|Thriller            
9711,Yehi Hai Zindagi (2005),Action|Crime|Drama            
9713,Shabd (2005),Drama|Thriller            
9720,Chand Bujh Gaya (2005),Drama|Thriller            
9723,Vaada (2005),Crime|Drama|Mystery            
9724,Time Pass (2005),Romance
9725,Meri Aashiqui (2005),Romance
9726,Zeher (2005),Crime|Drama|Mystery            
9727,Mr Prime Minister (2005),Comedy
9728,Kaal (2005),Adventure|Horror|Mystery            
9730,My Wife's Murder (2005),Drama|Mystery|Thriller            
