userId,movieId,rating,timestamp
3,460,3.0,1679238897
4,460,3.0,1679238897
5,460,3.0,1679238897
6,460,3.0,1679238897
7,460,3.0,1679238897
8,460,3.0,1679238897
9,460,3.0,1679238897
1,508,3.4,1679238897
2,508,3.4,1679238897
3,508,3.4,1679238897
4,508,3.4,1679238897
5,508,3.4,1679238897
6,508,3.4,1679238897
7,508,3.4,1679238897
8,508,3.4,1679238897
9,508,3.4,1679238897
1,518,1.7,1679238897
2,518,1.7,1679238897
3,518,1.7,1679238897
4,518,1.7,1679238897
5,518,1.7,1679238897
6,518,1.7,1679238897
7,518,1.7,1679238897
8,518,1.7,1679238897
9,518,1.7,1679238897
1,522,3.0,1679238897
2,522,3.0,1679238897
3,522,3.0,1679238898
4,522,3.0,1679238898
5,522,3.0,1679238898
6,522,3.0,1679238898
7,522,3.0,1679238898
8,522,3.0,1679238898
9,522,3.0,1679238898
1,539,2.9,1679238898
2,539,2.9,1679238898
3,539,2.9,1679238898
4,539,2.9,1679238898
5,539,2.9,1679238898
6,539,2.9,1679238898
7,539,2.9,1679238898
8,539,2.9,1679238898
9,539,2.9,1679238898
1,562,3.6,1679238898
2,562,3.6,1679238898
3,562,3.6,1679238898
4,562,3.6,1679238898
5,562,3.6,1679238898
6,562,3.6,1679238898
7,562,3.6,1679238898
1,584,2.6,1679238898
2,584,2.6,1679238898
3,584,2.6,1679238898
4,584,2.6,1679238898
5,584,2.6,1679238898
1,594,3.1,1679238898
2,594,3.1,1679238898
3,594,3.1,1679238898
4,594,3.1,1679238898
5,594,3.1,1679238898
6,594,3.1,1679238898
7,594,3.1,1679238898
8,594,3.1,1679238898
1,597,2.7,1679238898
2,597,2.7,1679238898
3,597,2.7,1679238898
4,597,2.7,1679238898
5,597,2.7,1679238898
6,597,2.7,1679238898
7,597,2.7,1679238898
8,597,2.7,1679238898
9,597,2.7,1679238898
1,601,3.2,1679238898
2,601,3.2,1679238898
3,601,3.2,1679238898
4,601,3.2,1679238898
5,601,3.2,1679238898
6,601,3.2,1679238898
7,601,3.2,1679238898
8,601,3.2,1679238898
9,601,3.2,1679238898
1,637,3.3,1679238898
2,637,3.3,1679238898
3,637,3.3,1679238898
4,637,3.3,1679238898
5,637,3.3,1679238898
6,637,3.3,1679238898
7,637,3.3,1679238898
1,654,3.2,1679238898
2,654,3.2,1679238898
3,654,3.2,1679238898
4,654,3.2,1679238898
5,654,3.2,1679238898
6,654,3.2,1679238898
7,654,3.2,1679238898
8,654,3.2,1679238898
9,654,3.2,1679238898
1,659,3.1,1679238898
2,659,3.1,1679238898
3,659,3.1,1679238898
4,659,3.1,1679238898
5,659,3.1,1679238898
6,659,3.1,1679238898
1,686,2.3,1679238898
2,686,2.3,1679238898
3,686,2.3,1679238898
4,686,2.3,1679238898
5,686,2.3,1679238898
6,686,2.3,1679238898
1,722,3.5,1679238898
2,722,3.5,1679238898
3,722,3.5,1679238898
4,722,3.5,1679238898
5,722,3.5,1679238898
6,722,3.5,1679238898
7,722,3.5,1679238898
8,722,3.5,1679238898
9,722,3.5,1679238898
1,724,3.2,1679238898
2,724,3.2,1679238898
3,724,3.2,1679238898
4,724,3.2,1679238898
5,724,3.2,1679238898
6,724,3.2,1679238898
7,724,3.2,1679238898
8,724,3.2,1679238898
9,724,3.2,1679238898
1,732,3.5,1679238898
2,732,3.5,1679238898
3,732,3.5,1679238898
4,732,3.5,1679238898
5,732,3.5,1679238898
6,732,3.5,1679238898
7,732,3.5,1679238898
8,732,3.5,1679238898
9,732,3.5,1679238898
1,741,3.6,1679238898
2,741,3.6,1679238898
3,741,3.6,1679238898
4,741,3.6,1679238898
5,741,3.6,1679238898
6,741,3.6,1679238898
7,741,3.6,1679238898
8,741,3.6,1679238898
9,741,3.6,1679238898
1,742,3.0,1679238898
2,742,3.0,1679238898
3,742,3.0,1679238898
4,742,3.0,1679238898
5,742,3.0,1679238898
6,742,3.0,1679238898
7,742,3.0,1679238898
8,742,3.0,1679238898
9,742,3.0,1679238898
1,768,3.0,1679238898
2,768,3.0,1679238898
3,768,3.0,1679238898
4,768,3.0,1679238898
5,768,3.0,1679238898
6,768,3.0,1679238898
7,768,3.0,1679238898
8,768,3.0,1679238898
9,768,3.0,1679238898
1,774,3.6,1679238898
2,774,3.6,1679238898
3,774,3.6,1679238898
4,774,3.6,1679238898
5,774,3.6,1679238898
6,774,3.6,1679238898
7,774,3.6,1679238898
8,774,3.6,1679238898
9,774,3.6,1679238898
1,799,3.1,1679238898
2,799,3.1,1679238898
3,799,3.1,1679238898
4,799,3.1,1679238898
5,799,3.1,1679238898
6,799,3.1,1679238898
7,799,3.1,1679238898
8,799,3.1,1679238898
9,799,3.1,1679238898
1,811,3.5,1679238898
2,811,3.5,1679238898
3,811,3.5,1679238898
4,811,3.5,1679238898
5,811,3.5,1679238898
6,811,3.5,1679238898
7,811,3.5,1679238898
8,811,3.5,1679238898
9,811,3.5,1679238898
1,823,3.2,1679238898
2,823,3.2,1679238898
3,823,3.2,1679238898
4,823,3.2,1679238898
1,833,3.6,1679238898
2,833,3.6,1679238898
3,833,3.6,1679238898
4,833,3.6,1679238898
5,833,3.6,1679238898
6,833,3.6,1679238898
7,833,3.6,1679238898
8,833,3.6,1679238898
9,833,3.6,1679238898
1,834,3.4,1679238898
2,834,3.4,1679238898
3,834,3.4,1679238898
4,834,3.4,1679238898
5,834,3.4,1679238898
6,834,3.4,1679238898
7,834,3.4,1679238898
8,834,3.4,1679238898
9,834,3.4,1679238898
1,840,3.8,1679238898
2,840,3.8,1679238898
3,840,3.8,1679238898
4,840,3.8,1679238898
5,840,3.8,1679238898
6,840,3.8,1679238898
1,845,2.8,1679238898
2,845,2.8,1679238898
3,845,2.8,1679238898
4,845,2.8,1679238898
1,861,3.3,1679238898
2,861,3.3,1679238898
3,861,3.3,1679238898
4,861,3.3,1679238898
5,861,3.3,1679238898
6,861,3.3,1679238898
7,861,3.3,1679238898
8,861,3.3,1679238898
1,867,2.9,1679238898
2,867,2.9,1679238898
3,867,2.9,1679238898
4,867,2.9,1679238898
5,867,2.9,1679238898
6,867,2.9,1679238898
7,867,2.9,1679238898
8,867,2.9,1679238898
9,867,2.9,1679238898
1,873,3.1,1679238898
2,873,3.1,1679238898
3,873,3.1,1679238898
4,873,3.1,1679238898
5,873,3.1,1679238898
6,873,3.1,1679238898
7,873,3.1,1679238898
8,873,3.1,1679238898
9,873,3.1,1679238898
1,935,3.7,1679238898
2,935,3.7,1679238898
3,935,3.7,1679238898
4,935,3.7,1679238898
5,935,3.7,1679238898
6,935,3.7,1679238898
7,935,3.7,1679238898
8,935,3.7,1679238898
9,935,3.7,1679238898
1,956,3.7,1679238898
2,956,3.7,1679238898
3,956,3.7,1679238898
4,956,3.7,1679238898
5,956,3.7,1679238898
6,956,3.7,1679238898
7,956,3.7,1679238898
8,956,3.7,1679238898
9,956,3.7,1679238898
1,970,3.7,1679238898
2,970,3.7,1679238898
3,970,3.7,1679238898
4,970,3.7,1679238898
5,970,3.7,1679238898
6,970,3.7,1679238898
7,970,3.7,1679238898
8,970,3.7,1679238898
9,970,3.7,1679238898
1,974,3.6,1679238898
2,974,3.6,1679238898
3,974,3.6,1679238898
4,974,3.6,1679238898
5,974,3.6,1679238898
6,974,3.6,1679238898
7,974,3.6,1679238898
8,974,3.6,1679238898
9,974,3.6,1679238898
1,977,3.9,1679238898
2,977,3.9,1679238898
3,977,3.9,1679238898
4,977,3.9,1679238898
5,977,3.9,1679238898
6,977,3.9,1679238898
7,977,3.9,1679238898
8,977,3.9,1679238898
9,977,3.9,1679238898
1,982,3.4,1679238898
2,982,3.4,1679238898
3,982,3.4,1679238898
4,982,3.4,1679238898
5,982,3.4,1679238898
6,982,3.4,1679238898
7,982,3.4,1679238898
8,982,3.4,1679238898
9,982,3.4,1679238898
1,988,1.6,1679238898
2,988,1.6,1679238898
3,988,1.6,1679238898
4,988,1.6,1679238898
5,988,1.6,1679238898
1,989,3.3,1679238898
2,989,3.3,1679238898
3,989,3.3,1679238898
4,989,3.3,1679238898
5,989,3.3,1679238898
6,989,3.3,1679238898
7,989,3.3,1679238898
8,989,3.3,1679238898
9,989,3.3,1679238898
1,1012,3.3,1679238898
2,1012,3.3,1679238898
3,1012,3.3,1679238898
4,1012,3.3,1679238898
5,1012,3.3,1679238898
6,1012,3.3,1679238898
7,1012,3.3,1679238898
8,1012,3.3,1679238898
9,1012,3.3,1679238898
1,1016,1.2,1679238898
2,1016,1.2,1679238898
3,1016,1.2,1679238898
4,1016,1.2,1679238898
5,1016,1.2,1679238898
6,1016,1.2,1679238898
7,1016,1.2,1679238898
8,1016,1.2,1679238898
9,1016,1.2,1679238898
1,1019,3.5,1679238898
2,1019,3.5,1679238898
3,1019,3.5,1679238898
4,1019,3.5,1679238898
5,1019,3.5,1679238898
1,1044,2.7,1679238898
2,1044,2.7,1679238898
3,1044,2.7,1679238898
4,1044,2.7,1679238898
5,1044,2.7,1679238898
6,1044,2.7,1679238898
7,1044,2.7,1679238898
8,1044,2.7,1679238898
9,1044,2.7,1679238898
1,1058,3.3,1679238898
2,1058,3.3,1679238898
3,1058,3.3,1679238898
4,1058,3.3,1679238898
5,1058,3.3,1679238898
6,1058,3.3,1679238898
7,1058,3.3,1679238898
8,1058,3.3,1679238898
9,1058,3.3,1679238898
1,1059,1.6,1679238898
2,1059,1.6,1679238898
3,1059,1.6,1679238898
4,1059,1.6,1679238898
1,1064,3.8,1679238898
2,1064,3.8,1679238898
3,1064,3.8,1679238898
4,1064,3.8,1679238898
5,1064,3.8,1679238898
6,1064,3.8,1679238898
7,1064,3.8,1679238898
8,1064,3.8,1679238898
9,1064,3.8,1679238898
1,1077,3.6,1679238898
2,1077,3.6,1679238898
3,1077,3.6,1679238898
4,1077,3.6,1679238898
5,1077,3.6,1679238898
6,1077,3.6,1679238898
7,1077,3.6,1679238898
8,1077,3.6,1679238898
9,1077,3.6,1679238898
1,1085,3.3,1679238898
2,1085,3.3,1679238898
3,1085,3.3,1679238898
4,1085,3.3,1679238898
5,1085,3.3,1679238898
1,1087,1.9,1679238898
2,1087,1.9,1679238898
3,1087,1.9,1679238898
4,1087,1.9,1679238898
1,1113,3.2,1679238898
2,1113,3.2,1679238898
3,1113,3.2,1679238898
4,1113,3.2,1679238898
5,1113,3.2,1679238898
6,1113,3.2,1679238898
7,1113,3.2,1679238898
1,1121,2.7,1679238898
2,1121,2.7,1679238898
3,1121,2.7,1679238898
4,1121,2.7,1679238898
5,1121,2.7,1679238898
6,1121,2.7,1679238898
7,1121,2.7,1679238898
1,1130,2.3,1679238898
2,1130,2.3,1679238898
3,1130,2.3,1679238898
4,1130,2.3,1679238898
1,1132,3.4,1679238898
2,1132,3.4,1679238898
3,1132,3.4,1679238898
4,1132,3.4,1679238898
5,1132,3.4,1679238898
6,1132,3.4,1679238898
7,1132,3.4,1679238898
8,1132,3.4,1679238898
1,1135,2.4,1679238898
2,1135,2.4,1679238898
3,1135,2.4,1679238898
4,1135,2.4,1679238898
5,1135,2.4,1679238898
1,1138,3.1,1679238898
2,1138,3.1,1679238898
3,1138,3.1,1679238898
4,1138,3.1,1679238898
5,1138,3.1,1679238898
6,1138,3.1,1679238898
7,1138,3.1,1679238898
8,1138,3.1,1679238898
9,1138,3.1,1679238898
1,1143,3.4,1679238898
2,1143,3.4,1679238898
3,1143,3.4,1679238898
4,1143,3.4,1679238898
5,1143,3.4,1679238898
6,1143,3.4,1679238898
7,1143,3.4,1679238898
8,1143,3.4,1679238898
9,1143,3.4,1679238898
1,1161,3.4,1679238898
2,1161,3.4,1679238898
3,1161,3.4,1679238898
4,1161,3.4,1679238898
5,1161,3.4,1679238898
6,1161,3.4,1679238898
7,1161,3.4,1679238898
8,1161,3.4,1679238898
9,1161,3.4,1679238898
1,1183,1.8,1679238898
2,1183,1.8,1679238898
3,1183,1.8,1679238898
4,1183,1.8,1679238898
5,1183,1.8,1679238898
6,1183,1.8,1679238898
1,1197,3.6,1679238898
2,1197,3.6,1679238898
3,1197,3.6,1679238898
4,1197,3.6,1679238898
5,1197,3.6,1679238898
6,1197,3.6,1679238898
7,1197,3.6,1679238898
8,1197,3.6,1679238898
9,1197,3.6,1679238898
1,1208,3.7,1679238898
2,1208,3.7,1679238898
3,1208,3.7,1679238898
4,1208,3.7,1679238898
5,1208,3.7,1679238898
6,1208,3.7,1679238898
1,1210,2.5,1679238898
2,1210,2.5,1679238898
3,1210,2.5,1679238898
4,1210,2.5,1679238898
5,1210,2.5,1679238898
6,1210,2.5,1679238898
7,1210,2.5,1679238898
1,1218,3.3,1679238898
2,1218,3.3,1679238898
3,1218,3.3,1679238898
4,1218,3.3,1679238898
5,1218,3.3,1679238898
6,1218,3.3,1679238898
7,1218,3.3,1679238898
8,1218,3.3,1679238898
9,1218,3.3,1679238898
1,1247,3.2,1679238898
2,1247,3.2,1679238898
3,1247,3.2,1679238898
4,1247,3.2,1679238898
5,1247,3.2,1679238898
6,1247,3.2,1679238898
7,1247,3.2,1679238898
1,1248,3.5,1679238898
2,1248,3.5,1679238898
3,1248,3.5,1679238898
4,1248,3.5,1679238898
5,1248,3.5,1679238898
6,1248,3.5,1679238898
7,1248,3.5,1679238898
8,1248,3.5,1679238898
9,1248,3.5,1679238898
1,1255,2.7,1679238898
2,1255,2.7,1679238898
3,1255,2.7,1679238898
4,1255,2.7,1679238898
1,1285,3.8,1679238898
2,1285,3.8,1679238898
3,1285,3.8,1679238898
4,1285,3.8,1679238898
5,1285,3.8,1679238898
6,1285,3.8,1679238898
7,1285,3.8,1679238898
8,1285,3.8,1679238898
9,1285,3.8,1679238898
1,1308,3.7,1679238898
2,1308,3.7,1679238898
3,1308,3.7,1679238898
4,1308,3.7,1679238898
5,1308,3.7,1679238898
6,1308,3.7,1679238898
7,1308,3.7,1679238898
8,1308,3.7,1679238898
9,1308,3.7,1679238898
1,1318,2.0,1679238898
2,1318,2.0,1679238898
3,1318,2.0,1679238898
4,1318,2.0,1679238898
5,1318,2.0,1679238898
6,1318,2.0,1679238898
7,1318,2.0,1679238898
1,1326,2.1,1679238898
2,1326,2.1,1679238898
3,1326,2.1,1679238898
4,1326,2.1,1679238898
1,1327,3.3,1679238898
2,1327,3.3,1679238898
3,1327,3.3,1679238898
4,1327,3.3,1679238898
5,1327,3.3,1679238898
1,1332,2.6,1679238898
2,1332,2.6,1679238898
3,1332,2.6,1679238898
4,1332,2.6,1679238898
5,1332,2.6,1679238898
6,1332,2.6,1679238898
1,1339,3.7,1679238898
2,1339,3.7,1679238898
3,1339,3.7,1679238898
4,1339,3.7,1679238898
5,1339,3.7,1679238898
6,1339,3.7,1679238898
7,1339,3.7,1679238898
8,1339,3.7,1679238898
9,1339,3.7,1679238898
1,1360,2.8,1679238898
2,1360,2.8,1679238898
3,1360,2.8,1679238898
4,1360,2.8,1679238898
5,1360,2.8,1679238898
6,1360,2.8,1679238898
7,1360,2.8,1679238898
8,1360,2.8,1679238898
9,1360,2.8,1679238898
1,1361,3.0,1679238898
2,1361,3.0,1679238898
3,1361,3.0,1679238898
4,1361,3.0,1679238898
5,1361,3.0,1679238898
1,1367,3.2,1679238898
2,1367,3.2,1679238898
3,1367,3.2,1679238898
4,1367,3.2,1679238898
5,1367,3.2,1679238898
6,1367,3.2,1679238898
7,1367,3.2,1679238898
8,1367,3.2,1679238898
9,1367,3.2,1679238898
1,1383,3.4,1679238898
2,1383,3.4,1679238898
3,1383,3.4,1679238898
4,1383,3.4,1679238898
5,1383,3.4,1679238898
6,1383,3.4,1679238898
7,1383,3.4,1679238898
8,1383,3.4,1679238898
9,1383,3.4,1679238898
1,1393,4.3,1679238898
2,1393,4.3,1679238898
3,1393,4.3,1679238898
4,1393,4.3,1679238898
5,1393,4.3,1679238898
6,1393,4.3,1679238898
7,1393,4.3,1679238898
8,1393,4.3,1679238898
1,1400,3.8,1679238898
2,1400,3.8,1679238898
3,1400,3.8,1679238898
4,1400,3.8,1679238898
5,1400,3.8,1679238898
6,1400,3.8,1679238898
7,1400,3.8,1679238898
8,1400,3.8,1679238898
9,1400,3.8,1679238898
1,1407,3.5,1679238898
2,1407,3.5,1679238898
3,1407,3.5,1679238898
4,1407,3.5,1679238898
5,1407,3.5,1679238898
6,1407,3.5,1679238898
7,1407,3.5,1679238898
8,1407,3.5,1679238898
9,1407,3.5,1679238898
1,1416,3.6,1679238898
2,1416,3.6,1679238898
3,1416,3.6,1679238898
4,1416,3.6,1679238898
5,1416,3.6,1679238898
1,1425,3.2,1679238898
2,1425,3.2,1679238898
3,1425,3.2,1679238898
4,1425,3.2,1679238898
5,1425,3.2,1679238898
6,1425,3.2,1679238898
7,1425,3.2,1679238898
8,1425,3.2,1679238898
9,1425,3.2,1679238898
1,1430,3.6,1679238898
2,1430,3.6,1679238898
3,1430,3.6,1679238898
4,1430,3.6,1679238898
5,1430,3.6,1679238898
6,1430,3.6,1679238898
7,1430,3.6,1679238898
8,1430,3.6,1679238898
9,1430,3.6,1679238898
1,1431,4.0,1679238898
2,1431,4.0,1679238898
3,1431,4.0,1679238898
4,1431,4.0,1679238898
5,1431,4.0,1679238898
6,1431,4.0,1679238898
7,1431,4.0,1679238898
8,1431,4.0,1679238898
9,1431,4.0,1679238898
1,1435,2.8,1679238898
2,1435,2.8,1679238898
3,1435,2.8,1679238898
4,1435,2.8,1679238898
5,1435,2.8,1679238898
6,1435,2.8,1679238898
7,1435,2.8,1679238898
8,1435,2.8,1679238898
9,1435,2.8,1679238898
1,1457,3.3,1679238898
2,1457,3.3,1679238898
3,1457,3.3,1679238898
4,1457,3.3,1679238898
5,1457,3.3,1679238898
6,1457,3.3,1679238898
7,1457,3.3,1679238898
8,1457,3.3,1679238898
9,1457,3.3,1679238898
1,1459,3.7,1679238898
2,1459,3.7,1679238898
3,1459,3.7,1679238898
4,1459,3.7,1679238898
5,1459,3.7,1679238898
6,1459,3.7,1679238898
7,1459,3.7,1679238898
8,1459,3.7,1679238898
9,1459,3.7,1679238898
1,1477,3.8,1679238898
2,1477,3.8,1679238898
3,1477,3.8,1679238898
4,1477,3.8,1679238898
5,1477,3.8,1679238898
6,1477,3.8,1679238898
7,1477,3.8,1679238898
8,1477,3.8,1679238898
9,1477,3.8,1679238898
1,1479,3.9,1679238898
2,1479,3.9,1679238898
3,1479,3.9,1679238898
4,1479,3.9,1679238898
5,1479,3.9,1679238898
6,1479,3.9,1679238898
7,1479,3.9,1679238898
8,1479,3.9,1679238898
9,1479,3.9,1679238898
1,1485,3.7,1679238898
2,1485,3.7,1679238898
3,1485,3.7,1679238898
4,1485,3.7,1679238898
5,1485,3.7,1679238898
6,1485,3.7,1679238898
7,1485,3.7,1679238898
8,1485,3.7,1679238898
9,1485,3.7,1679238898
1,1492,3.7,1679238898
2,1492,3.7,1679238898
3,1492,3.7,1679238898
4,1492,3.7,1679238898
5,1492,3.7,1679238898
6,1492,3.7,1679238898
7,1492,3.7,1679238898
8,1492,3.7,1679238898
9,1492,3.7,1679238898
1,1503,3.7,1679238898
2,1503,3.7,1679238898
3,1503,3.7,1679238898
4,1503,3.7,1679238898
5,1503,3.7,1679238898
6,1503,3.7,1679238898
7,1503,3.7,1679238898
1,1506,3.3,1679238898
2,1506,3.3,1679238898
3,1506,3.3,1679238898
4,1506,3.3,1679238898
5,1506,3.3,1679238898
6,1506,3.3,1679238898
7,1506,3.3,1679238898
8,1506,3.3,1679238898
9,1506,3.3,1679238898
1,1511,3.4,1679238898
2,1511,3.4,1679238898
3,1511,3.4,1679238898
4,1511,3.4,1679238898
5,1511,3.4,1679238898
6,1511,3.4,1679238898
7,1511,3.4,1679238898
8,1511,3.4,1679238898
9,1511,3.4,1679238898
1,1515,3.7,1679238898
2,1515,3.7,1679238898
3,1515,3.7,1679238898
4,1515,3.7,1679238898
5,1515,3.7,1679238898
6,1515,3.7,1679238898
7,1515,3.7,1679238898
8,1515,3.7,1679238898
9,1515,3.7,1679238898
1,1530,3.4,1679238898
2,1530,3.4,1679238898
3,1530,3.4,1679238898
4,1530,3.4,1679238898
5,1530,3.4,1679238898
6,1530,3.4,1679238898
7,1530,3.4,1679238898
8,1530,3.4,1679238898
1,1542,3.2,1679238898
2,1542,3.2,1679238898
3,1542,3.2,1679238898
4,1542,3.2,1679238898
5,1542,3.2,1679238898
6,1542,3.2,1679238898
7,1542,3.2,1679238898
8,1542,3.2,1679238898
9,1542,3.2,1679238898
1,1544,3.5,1679238898
2,1544,3.5,1679238898
3,1544,3.5,1679238898
4,1544,3.5,1679238898
5,1544,3.5,1679238898
6,1544,3.5,1679238898
7,1544,3.5,1679238898
8,1544,3.5,1679238898
9,1544,3.5,1679238898
1,1549,3.5,1679238898
2,1549,3.5,1679238898
3,1549,3.5,1679238898
4,1549,3.5,1679238898
5,1549,3.5,1679238898
1,1559,3.1,1679238898
2,1559,3.1,1679238898
3,1559,3.1,1679238898
4,1559,3.1,1679238898
5,1559,3.1,1679238898
6,1559,3.1,1679238898
1,1563,3.5,1679238898
2,1563,3.5,1679238898
3,1563,3.5,1679238898
4,1563,3.5,1679238898
5,1563,3.5,1679238898
6,1563,3.5,1679238898
7,1563,3.5,1679238898
8,1563,3.5,1679238898
9,1563,3.5,1679238898
1,1566,2.6,1679238898
2,1566,2.6,1679238898
3,1566,2.6,1679238898
4,1566,2.6,1679238898
5,1566,2.6,1679238898
1,1568,3.3,1679238898
2,1568,3.3,1679238898
3,1568,3.3,1679238898
4,1568,3.3,1679238898
5,1568,3.3,1679238898
6,1568,3.3,1679238898
7,1568,3.3,1679238898
8,1568,3.3,1679238898
9,1568,3.3,1679238898
1,1569,3.3,1679238898
2,1569,3.3,1679238898
3,1569,3.3,1679238898
4,1569,3.3,1679238898
5,1569,3.3,1679238898
6,1569,3.3,1679238898
7,1569,3.3,1679238898
8,1569,3.3,1679238898
9,1569,3.3,1679238898
1,1576,3.9,1679238898
2,1576,3.9,1679238898
3,1576,3.9,1679238898
4,1576,3.9,1679238898
5,1576,3.9,1679238898
6,1576,3.9,1679238898
7,1576,3.9,1679238898
8,1576,3.9,1679238898
9,1576,3.9,1679238898
1,1577,3.5,1679238898
2,1577,3.5,1679238898
3,1577,3.5,1679238898
4,1577,3.5,1679238898
5,1577,3.5,1679238898
6,1577,3.5,1679238898
7,1577,3.5,1679238898
8,1577,3.5,1679238898
9,1577,3.5,1679238898
1,1579,3.1,1679238898
2,1579,3.1,1679238898
3,1579,3.1,1679238898
4,1579,3.1,1679238898
5,1579,3.1,1679238898
6,1579,3.1,1679238898
7,1579,3.1,1679238898
8,1579,3.1,1679238898
9,1579,3.1,1679238898
1,1580,3.5,1679238898
2,1580,3.5,1679238898
3,1580,3.5,1679238898
4,1580,3.5,1679238898
5,1580,3.5,1679238898
6,1580,3.5,1679238898
7,1580,3.5,1679238898
8,1580,3.5,1679238898
9,1580,3.5,1679238898
